,park_name,census_tract
272,Irving Square Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
273,Carter G. Woodson Children's Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
274,Seth Low Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
275,Ciccarone Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
276,Haven Avenue,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
277,Railroad Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
278,P.S. 209,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
279,Astoria Park-zone 2,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
280,Henry M. Jackson Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
281,Flight 587 Memorial Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
282,Bryant Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
283,La Plaza Cultural,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
284,Sunnyside Veterans Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
285,Ocean Hill Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
286,P.O. Reinaldo Salgado Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
287,Sixteen Sycamores Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
288,Johnny Hartman Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
289,Dorrence Brook Square (t),"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
290,Taaffe Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
291,Dean Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
292,Pat Williams Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
293,Kings Highway Malls,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
294,Sleight Family Graveyard,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
295,Fish Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
296,Palmetto Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
297,Sobelsohn Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
298,Straus Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
299,P.S. 376,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
300,A. Badillo Community Rose Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
301,Milestone Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
302,High Rock Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
303,Mcdonald Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
304,Sara D. Roosevelt Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
305,P.S. 117,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
306,Riverdale Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
307,P.S. 115,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
308,Hart Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
309,P.S. 110,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
310,P.S. 119,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
311,Colonel David Marcus Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
312,I.S. 72,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
313,I.S. 73,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
314,I.S. 75,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
315,Steeplechase Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
316,Eastchester Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
317,Baruch Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
318,Jennings Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
319,Riverside Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
320,Aileen Ryan Rec.  Complex,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
321,L/CPL Thomas P. Noonan Jr. Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
322,Sh'ma Yisrael,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
323,Cyclone Site,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
324,Marcy Green Center,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
325,P.O. Serrano Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
326,Dawson Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
327,Asser Levy Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
328,Lou Loadti Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
329,I-Am-Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
330,Lindsay Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
331,Seabury Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
332,Lincoln Rd Block Association,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
333,Rose Hill Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
334,Riverdale Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
335,O'neida Triangle/rita Ley Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
336,Walton Slope,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
337,Grant Gore,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
338,Kenkeleba House,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
339,Marcus Garvey,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
340,Peaceful Valley Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
341,Howard Av Block Association,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
342,Plaunt Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
343,Edgecombe Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
344,Mapes Pool,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
345,Flushing Greens,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
346,East Elmhurst Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
347,St. James Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
348,Patrick Van Doren Pocket Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
349,Hammel Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
350,Bryant Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
351,Prospect Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
352,Charlie's Place,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
353,McLaughlin Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
354,Shooters Island,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
355,Dry Dock,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
356,Project Eden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
357,D'Auria-Murphy Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
358,Fishbridge Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
359,Garden Of Love,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
360,Taylor Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
361,Albert J. Parham Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
362,Jones Woods Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
363,Printer's Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
364,Five Parks (FDR Drive),"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
365,Coleman Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
366,Stockton Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
367,North Meadow Recreation Center,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
368,Plimpton Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
369,Grant Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
370,Pueble Unido Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
371,Fort Greene Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
372,Wilson Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
373,Crescent Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
374,Francis Lewis Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
375,Cobble Hill Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
376,Frederick Douglass Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
377,Alley Pond Park Zone 8,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
378,La Perla Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
379,Southern Parkway,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
380,Skate Park And Basketball Courts,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
381,Battery Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
382,Sheepshead Bay Piers,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
383,Reed's Basket Willow Swamp Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
384,James J Walker Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
385,Fresh Meadows Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
386,Tilden Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
387,Clintonville Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
388,Cardozo Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
389,River Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
390,Bergen Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
391,Ketchum Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
392,Detective Keith L Williams Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
393,Hoover - Manton Playgrounds,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
394,Longfellow Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
395,Stuyvesant Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
396,Joseph Austin Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
397,Montefiore Square,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
398,Penn Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
399,Gardens Of Union,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
400,Sidney Hillman Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
401,Stop & Go Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
402,North Pacific Playground,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
403,Montbellier Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
404,Kissena Corridor Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
405,6BC Botanical Garden,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
406,Michael Crescenzo Triangle,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
407,Fort Tryon Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
408,Tremont Park,"1400000US36081038302,1400000US36081038301,1400000US36081079300,1400000US36081041500,"
